"Date and Time Run 1","Time (s) Run 1","Force, 964-462 (N) Run 1","Acceleration - x, 964-462 (m/s²) Run 1","Acceleration - y, 964-462 (m/s²) Run 1","Acceleration - z, 964-462 (m/s²) Run 1","Acceleration - resultant, 964-462 (m/s²) Run 1","Force, 946-449 (N) Run 1","Acceleration - x, 946-449 (m/s²) Run 1","Acceleration - y, 946-449 (m/s²) Run 1","Acceleration - z, 946-449 (m/s²) Run 1","Acceleration - resultant, 946-449 (m/s²) Run 1","Force, 969-321 (N) Run 1","Acceleration - x, 969-321 (m/s²) Run 1","Acceleration - y, 969-321 (m/s²) Run 1","Acceleration - z, 969-321 (m/s²) Run 1","Acceleration - resultant, 969-321 (m/s²) Run 1","Force, 966-489 (N) Run 1","Acceleration - x, 966-489 (m/s²) Run 1","Acceleration - y, 966-489 (m/s²) Run 1","Acceleration - z, 966-489 (m/s²) Run 1","Acceleration - resultant, 966-489 (m/s²) Run 1"
03/29/2026 03:50:07 pm,67.440,-0.25,0.0,0.0,10.0,10.0,-0.19,-0.3,-0.3,10.0,10.0,-0.25,-0.2,-0.1,9.9,9.9,0.98,-0.1,0.0,10.0,10.0
03/29/2026 03:50:07 pm,67.450,-0.24,0.0,0.0,10.1,10.1,-0.18,-0.3,-0.3,10.2,10.2,-0.26,-0.2,-0.1,10.1,10.1,0.96,-0.1,0.0,10.0,10.0
03/29/2026 03:50:07 pm,67.460,-0.23,0.0,0.0,10.0,10.0,-0.19,-0.3,-0.3,10.1,10.1,-0.25,-0.2,-0.1,10.0,10.0,0.96,-0.1,0.0,10.0,10.0
03/29/2026 03:50:07 pm,67.470,-0.24,0.0,0.0,9.8,9.8,-0.18,-0.4,-0.3,9.9,9.9,-0.24,-0.3,-0.1,9.9,9.9,0.95,-0.1,0.0,9.8,9.8
03/29/2026 03:50:07 pm,67.480,-0.24,0.0,0.0,9.6,9.6,-0.19,-0.4,-0.3,9.6,9.6,-0.25,-0.3,-0.1,9.7,9.7,0.95,-0.1,0.0,9.7,9.7
03/29/2026 03:50:07 pm,67.490,-0.24,0.0,0.0,9.6,9.6,-0.19,-0.4,-0.3,9.7,9.7,-0.26,-0.3,-0.1,9.7,9.7,0.94,-0.1,0.0,9.7,9.8
03/29/2026 03:50:07 pm,67.500,-0.24,0.0,0.0,9.9,9.9,-0.17,-0.3,-0.3,9.9,9.9,-0.25,-0.2,-0.1,9.9,9.9,0.95,-0.1,0.0,9.9,9.9
03/29/2026 03:50:07 pm,67.510,-0.26,0.0,0.0,10.0,10.0,-0.19,-0.3,-0.3,10.1,10.1,-0.24,-0.2,-0.1,10.0,10.0,0.94,-0.1,0.1,10.0,10.0
03/29/2026 03:50:07 pm,67.520,-0.27,0.0,0.0,10.1,10.1,-0.18,-0.3,-0.3,10.1,10.2,-0.23,-0.2,-0.1,10.0,10.0,0.96,-0.1,0.0,10.0,10.0
03/29/2026 03:50:07 pm,67.530,-0.26,0.0,0.0,9.9,9.9,-0.18,-0.3,-0.3,10.0,10.0,-0.23,-0.2,-0.1,9.9,9.9,0.96,-0.1,0.0,9.9,9.9
03/29/2026 03:50:07 pm,67.540,-0.26,0.0,0.0,9.7,9.7,-0.19,-0.3,-0.3,9.9,9.9,-0.24,-0.2,-0.1,9.8,9.8,0.96,-0.1,0.0,9.8,9.8
03/29/2026 03:50:07 pm,67.550,-0.25,0.0,0.0,9.6,9.6,-0.18,-0.3,-0.3,9.7,9.7,-0.25,-0.3,-0.1,9.8,9.8,0.96,-0.1,0.0,9.7,9.7
03/29/2026 03:50:07 pm,67.560,-0.25,0.0,-0.1,9.7,9.7,-0.18,-0.3,-0.3,9.8,9.8,-0.24,-0.3,-0.1,9.8,9.8,0.96,-0.1,0.0,9.8,9.8
03/29/2026 03:50:07 pm,67.570,-0.25,0.0,0.0,9.9,9.9,-0.18,-0.3,-0.3,9.9,9.9,-0.24,-0.3,-0.1,9.9,9.9,0.94,-0.1,0.0,9.9,9.9
03/29/2026 03:50:07 pm,67.580,-0.25,0.0,0.0,10.1,10.1,-0.18,-0.3,-0.3,10.1,10.2,-0.25,-0.3,-0.1,10.0,10.0,0.96,-0.1,0.0,10.0,10.0
03/29/2026 03:50:07 pm,67.590,-0.25,0.0,0.0,10.0,10.0,-0.16,-0.3,-0.3,10.1,10.2,-0.25,-0.3,-0.1,10.0,10.0,0.95,-0.1,0.0,10.0,10.0
03/29/2026 03:50:07 pm,67.600,-0.25,0.0,-0.1,9.9,9.9,-0.18,-0.3,-0.3,9.9,9.9,-0.26,-0.3,-0.1,9.8,9.9,0.97,-0.1,0.0,9.8,9.8
03/29/2026 03:50:07 pm,67.610,-0.25,0.0,0.0,9.6,9.6,-0.17,-0.4,-0.3,9.7,9.7,-0.27,-0.3,-0.1,9.8,9.8,0.97,-0.1,0.0,9.7,9.7
03/29/2026 03:50:07 pm,67.620,-0.25,0.0,-0.1,9.7,9.7,-0.16,-0.4,-0.3,9.7,9.7,-0.26,-0.2,-0.1,9.8,9.8,0.97,-0.1,0.0,9.8,9.8
03/29/2026 03:50:07 pm,67.630,-0.25,0.0,-0.1,9.9,9.9,-0.17,-0.3,-0.3,9.9,9.9,-0.27,-0.2,-0.1,9.9,9.9,0.97,-0.1,0.0,9.9,9.9
03/29/2026 03:50:07 pm,67.640,-0.25,0.0,-0.1,10.0,10.0,-0.17,-0.3,-0.3,10.0,10.1,-0.26,-0.2,-0.1,10.0,10.0,0.97,-0.1,0.0,10.0,10.0
03/29/2026 03:50:07 pm,67.650,-0.26,0.0,-0.1,10.0,10.0,-0.17,-0.3,-0.3,10.0,10.1,-0.27,-0.2,-0.1,10.0,10.0,0.97,-0.1,0.0,10.0,10.0
03/29/2026 03:50:07 pm,67.660,-0.25,0.0,0.0,9.9,9.9,-0.16,-0.4,-0.3,10.0,10.0,-0.26,-0.2,-0.1,9.9,10.0,0.96,-0.1,0.0,9.9,9.9
03/29/2026 03:50:07 pm,67.670,-0.25,0.0,0.0,9.8,9.8,-0.18,-0.4,-0.3,9.8,9.8,-0.26,-0.2,-0.1,9.8,9.8,0.96,-0.1,0.0,9.8,9.8
03/29/2026 03:50:07 pm,67.680,-0.26,0.0,0.0,9.7,9.7,-0.18,-0.4,-0.3,9.7,9.7,-0.26,-0.2,-0.1,9.8,9.8,0.96,-0.2,0.0,9.8,9.8
03/29/2026 03:50:07 pm,67.690,-0.26,0.0,0.0,9.7,9.7,-0.19,-0.4,-0.2,9.7,9.7,-0.26,-0.3,-0.1,9.8,9.8,0.95,-0.2,0.0,9.8,9.8
03/29/2026 03:50:07 pm,67.700,-0.26,0.0,0.0,9.8,9.8,-0.21,-0.4,-0.2,9.9,9.9,-0.25,-0.3,-0.1,9.9,9.9,0.96,-0.1,0.1,9.9,9.9
03/29/2026 03:50:07 pm,67.710,-0.25,0.0,0.0,10.0,10.0,-0.19,-0.4,-0.2,10.1,10.1,-0.26,-0.3,-0.1,10.0,10.0,0.96,-0.1,0.1,10.0,10.0
03/29/2026 03:50:07 pm,67.720,-0.24,0.0,0.0,10.0,10.0,-0.18,-0.3,-0.3,10.1,10.1,-0.27,-0.3,-0.1,10.0,10.0,0.96,-0.1,0.0,10.0,10.0
03/29/2026 03:50:07 pm,67.730,-0.25,0.0,0.0,9.9,9.9,-0.17,-0.3,-0.3,10.0,10.0,-0.26,-0.3,-0.1,9.9,9.9,0.95,-0.1,0.0,9.9,9.9
03/29/2026 03:50:07 pm,67.740,-0.23,0.0,0.0,9.7,9.7,-0.18,-0.3,-0.3,9.8,9.8,-0.26,-0.3,-0.1,9.8,9.8,0.96,-0.1,0.0,9.7,9.7
03/29/2026 03:50:07 pm,67.750,-0.28,0.0,-0.1,9.6,9.6,-0.17,-0.3,-0.3,9.7,9.7,-0.25,-0.2,-0.1,9.8,9.8,0.98,-0.1,0.0,9.7,9.7
03/29/2026 03:50:07 pm,67.760,-0.28,0.0,-0.1,9.8,9.8,-0.16,-0.3,-0.3,9.9,9.9,-0.26,-0.2,-0.1,9.9,9.9,0.97,-0.1,0.1,9.9,9.9
03/29/2026 03:50:07 pm,67.770,-0.25,0.0,0.0,10.0,10.0,-0.16,-0.3,-0.3,10.0,10.0,-0.25,-0.2,-0.1,10.0,10.0,0.98,-0.1,0.0,10.0,10.0
03/29/2026 03:50:07 pm,67.780,-0.26,0.0,0.0,10.0,10.0,-0.18,-0.3,-0.3,10.1,10.1,-0.27,-0.2,-0.1,10.0,10.0,0.99,-0.1,0.0,10.0,10.0
03/29/2026 03:50:07 pm,67.790,-0.26,0.0,0.0,9.9,9.9,-0.17,-0.3,-0.3,10.0,10.0,-0.27,-0.3,-0.1,9.9,10.0,0.96,-0.1,0.0,9.9,9.9
03/29/2026 03:50:07 pm,67.800,-0.26,0.0,0.0,9.8,9.8,-0.18,-0.4,-0.3,9.8,9.8,-0.26,-0.3,-0.1,9.8,9.8,0.96,-0.1,0.0,9.9,9.9
03/29/2026 03:50:07 pm,67.810,-0.26,0.0,0.0,9.7,9.7,-0.17,-0.4,-0.3,9.7,9.7,-0.27,-0.3,-0.1,9.8,9.8,0.95,-0.1,0.0,9.8,9.8
03/29/2026 03:50:07 pm,67.820,-0.25,0.0,0.0,9.6,9.6,-0.15,-0.3,-0.3,9.7,9.7,-0.28,-0.2,-0.1,9.8,9.8,0.94,-0.1,0.0,9.8,9.8
03/29/2026 03:50:07 pm,67.830,-0.25,0.0,0.0,9.8,9.8,-0.16,-0.3,-0.3,9.9,9.9,-0.29,-0.2,-0.1,9.9,9.9,0.96,-0.1,0.0,9.9,9.9
03/29/2026 03:50:07 pm,67.840,-0.25,0.0,-0.1,10.0,10.0,-0.16,-0.3,-0.3,10.1,10.1,-0.29,-0.2,-0.1,10.0,10.0,0.96,-0.1,0.0,10.0,10.0
03/29/2026 03:50:07 pm,67.850,-0.24,0.0,0.0,10.1,10.1,-0.17,-0.3,-0.3,10.2,10.2,-0.29,-0.2,-0.1,10.0,10.0,0.95,-0.1,0.0,10.0,10.0
03/29/2026 03:50:07 pm,67.860,-0.25,0.0,0.0,9.9,9.9,-0.16,-0.4,-0.3,10.0,10.0,-0.26,-0.2,-0.1,9.9,9.9,0.94,-0.1,0.0,9.9,9.9
03/29/2026 03:50:07 pm,67.870,-0.25,0.0,0.0,9.7,9.7,-0.16,-0.4,-0.2,9.7,9.7,-0.25,-0.2,-0.1,9.8,9.8,0.94,-0.1,0.0,9.8,9.8
03/29/2026 03:50:07 pm,67.880,-0.26,0.0,0.0,9.7,9.7,-0.17,-0.4,-0.3,9.7,9.7,-0.25,-0.2,-0.1,9.8,9.8,0.95,-0.1,0.0,9.8,9.8
03/29/2026 03:50:07 pm,67.890,-0.25,0.0,0.0,9.8,9.8,-0.17,-0.3,-0.3,9.8,9.8,-0.25,-0.2,-0.1,9.8,9.8,0.94,-0.1,0.0,9.8,9.8
03/29/2026 03:50:07 pm,67.900,-0.25,0.0,0.0,9.9,9.9,-0.17,-0.3,-0.3,10.0,10.0,-0.27,-0.3,-0.1,9.9,9.9,0.94,-0.1,0.0,9.9,9.9
03/29/2026 03:50:07 pm,67.910,-0.25,0.0,-0.1,10.0,10.0,-0.16,-0.3,-0.3,10.1,10.1,-0.28,-0.3,-0.1,10.0,10.0,0.94,-0.1,0.0,10.0,10.0
03/29/2026 03:50:07 pm,67.920,-0.26,0.0,0.0,10.0,10.0,-0.16,-0.4,-0.3,10.1,10.1,-0.27,-0.3,-0.1,10.0,10.0,0.97,-0.1,0.0,10.0,10.0
03/29/2026 03:50:07 pm,67.930,-0.25,0.0,0.0,9.9,9.9,-0.15,-0.4,-0.3,9.9,10.0,-0.26,-0.3,-0.1,9.9,9.9,0.95,-0.1,0.0,9.9,9.9
03/29/2026 03:50:07 pm,67.940,-0.24,0.0,0.0,9.6,9.7,-0.15,-0.3,-0.3,9.8,9.8,-0.27,-0.3,-0.1,9.8,9.8,0.95,-0.1,0.0,9.8,9.8
03/29/2026 03:50:07 pm,67.950,-0.25,0.0,-0.1,9.6,9.6,-0.15,-0.3,-0.3,9.6,9.7,-0.26,-0.3,-0.1,9.7,9.7,0.98,-0.1,0.0,9.7,9.7
03/29/2026 03:50:07 pm,67.960,-0.26,0.0,0.0,9.7,9.7,-0.16,-0.4,-0.3,9.8,9.8,-0.27,-0.3,-0.1,9.9,9.9,0.97,-0.1,0.0,9.8,9.8
03/29/2026 03:50:07 pm,67.970,-0.25,0.0,0.0,10.0,10.0,-0.15,-0.4,-0.3,10.0,10.0,-0.27,-0.3,-0.1,10.0,10.0,0.95,-0.1,0.0,10.0,10.0
03/29/2026 03:50:07 pm,67.980,-0.25,0.0,0.0,10.1,10.1,-0.15,-0.4,-0.3,10.1,10.2,-0.25,-0.2,-0.1,10.0,10.0,0.96,-0.1,0.0,10.1,10.1
03/29/2026 03:50:07 pm,67.990,-0.25,0.0,0.0,10.0,10.0,-0.15,-0.3,-0.3,10.1,10.1,-0.26,-0.2,-0.1,10.0,10.0,0.96,-0.1,0.0,10.0,10.0
03/29/2026 03:50:08 pm,68.000,-0.26,0.0,0.0,9.7,9.7,-0.14,-0.4,-0.3,9.8,9.9,-0.27,-0.2,-0.1,9.9,9.9,0.97,-0.1,0.0,9.8,9.8
03/29/2026 03:50:08 pm,68.010,-0.27,0.0,0.0,9.7,9.7,-0.14,-0.4,-0.2,9.7,9.7,-0.27,-0.2,-0.1,9.8,9.8,0.97,-0.1,0.0,9.8,9.8
03/29/2026 03:50:08 pm,68.020,-0.26,0.0,0.0,9.7,9.7,-0.15,-0.4,-0.3,9.7,9.7,-0.27,-0.2,-0.1,9.8,9.8,0.97,-0.1,0.0,9.8,9.8
03/29/2026 03:50:08 pm,68.030,-0.26,0.0,0.0,9.8,9.8,-0.15,-0.4,-0.3,9.8,9.8,-0.26,-0.2,-0.1,9.9,9.9,0.96,-0.1,0.0,9.9,9.9
03/29/2026 03:50:08 pm,68.040,-0.26,0.0,0.0,9.9,9.9,-0.15,-0.4,-0.3,10.0,10.0,-0.25,-0.2,-0.1,10.0,10.0,0.97,-0.1,0.0,10.0,10.0
03/29/2026 03:50:08 pm,68.050,-0.25,0.0,0.0,10.1,10.1,-0.14,-0.4,-0.3,10.1,10.1,-0.25,-0.2,-0.1,10.0,10.0,0.96,-0.1,0.0,10.0,10.0
03/29/2026 03:50:08 pm,68.060,-0.24,0.0,-0.1,10.0,10.0,-0.14,-0.4,-0.3,10.0,10.0,-0.24,-0.2,-0.1,10.0,10.0,0.96,-0.1,0.0,10.0,10.0
03/29/2026 03:50:08 pm,68.070,-0.23,0.0,-0.1,9.7,9.7,-0.16,-0.3,-0.3,9.8,9.8,-0.25,-0.3,-0.1,9.8,9.8,0.96,-0.1,0.0,9.8,9.8
03/29/2026 03:50:08 pm,68.080,-0.23,0.0,0.0,9.6,9.6,-0.16,-0.4,-0.2,9.6,9.6,-0.26,-0.3,-0.1,9.7,9.7,0.95,-0.1,0.0,9.7,9.7
03/29/2026 03:50:08 pm,68.090,-0.24,0.0,0.0,9.6,9.6,-0.16,-0.4,-0.3,9.7,9.7,-0.28,-0.3,-0.1,9.8,9.8,0.97,-0.1,0.0,9.8,9.8
03/29/2026 03:50:08 pm,68.100,-0.22,0.0,0.0,9.9,9.9,-0.16,-0.3,-0.3,9.9,9.9,-0.28,-0.2,-0.1,9.9,9.9,0.96,-0.1,0.0,9.9,9.9
03/29/2026 03:50:08 pm,68.110,-0.25,0.0,0.0,10.1,10.1,-0.17,-0.3,-0.3,10.2,10.2,-0.28,-0.2,-0.1,10.1,10.1,0.96,-0.1,0.0,10.1,10.1
03/29/2026 03:50:08 pm,68.120,-0.24,0.0,0.0,10.1,10.1,-0.16,-0.4,-0.2,10.1,10.1,-0.27,-0.2,-0.1,10.1,10.1,0.93,-0.1,0.1,10.0,10.0
03/29/2026 03:50:08 pm,68.130,-0.24,0.0,0.0,9.8,9.8,-0.16,-0.4,-0.3,9.9,9.9,-0.26,-0.3,-0.1,9.9,9.9,0.95,-0.1,0.0,9.9,9.9
03/29/2026 03:50:08 pm,68.140,-0.24,0.0,0.0,9.7,9.7,-0.17,-0.4,-0.2,9.7,9.7,-0.26,-0.3,-0.1,9.8,9.8,0.95,-0.1,0.0,9.8,9.8
03/29/2026 03:50:08 pm,68.150,-0.24,0.0,-0.1,9.6,9.6,-0.16,-0.4,-0.3,9.7,9.7,-0.26,-0.3,-0.1,9.7,9.8,0.95,-0.1,0.0,9.8,9.8
03/29/2026 03:50:08 pm,68.160,-0.24,0.0,-0.1,9.8,9.8,-0.16,-0.4,-0.3,9.8,9.8,-0.26,-0.3,-0.1,9.9,9.9,0.95,-0.1,0.0,9.9,9.9
03/29/2026 03:50:08 pm,68.170,-0.25,0.0,-0.1,10.0,10.0,-0.17,-0.4,-0.3,10.0,10.0,-0.26,-0.2,-0.1,10.0,10.0,0.96,-0.1,0.0,10.0,10.0
03/29/2026 03:50:08 pm,68.180,-0.21,0.0,-0.1,10.1,10.1,-0.17,-0.4,-0.3,10.1,10.1,-0.27,-0.2,-0.1,10.1,10.1,0.96,-0.1,0.0,10.0,10.0
03/29/2026 03:50:08 pm,68.190,-0.22,0.0,-0.1,10.0,10.0,-0.19,-0.4,-0.3,10.0,10.1,-0.26,-0.2,-0.1,10.0,10.0,0.96,-0.1,0.0,10.0,10.0
03/29/2026 03:50:08 pm,68.200,-0.20,0.0,-0.1,9.8,9.8,-0.18,-0.4,-0.3,9.8,9.8,-0.26,-0.2,-0.1,9.8,9.8,0.97,-0.1,0.0,9.8,9.8
03/29/2026 03:50:08 pm,68.210,-0.21,0.0,-0.1,9.6,9.6,-0.20,-0.4,-0.3,9.6,9.6,-0.26,-0.2,-0.1,9.7,9.7,0.97,-0.1,0.0,9.7,9.7
03/29/2026 03:50:08 pm,68.220,-0.22,0.0,0.0,9.7,9.7,-0.17,-0.3,-0.3,9.7,9.7,-0.27,-0.3,-0.1,9.8,9.8,0.97,-0.1,0.0,9.8,9.8
03/29/2026 03:50:08 pm,68.230,-0.23,0.0,0.0,9.9,9.9,-0.17,-0.3,-0.3,10.0,10.0,-0.27,-0.2,-0.1,9.9,9.9,0.96,-0.1,0.0,9.9,9.9
03/29/2026 03:50:08 pm,68.240,-0.24,0.0,0.0,10.1,10.1,-0.17,-0.3,-0.3,10.1,10.1,-0.27,-0.2,-0.1,10.0,10.0,0.96,-0.1,0.0,10.0,10.0
03/29/2026 03:50:08 pm,68.250,-0.23,0.0,0.0,10.0,10.0,-0.16,-0.3,-0.3,10.1,10.1,-0.25,-0.2,-0.1,10.0,10.0,0.95,-0.1,0.0,10.0,10.0
03/29/2026 03:50:08 pm,68.260,-0.23,0.0,0.0,9.9,9.9,-0.18,-0.3,-0.3,9.9,9.9,-0.27,-0.3,-0.1,9.9,9.9,0.94,-0.2,0.0,9.9,9.9
03/29/2026 03:50:08 pm,68.270,-0.24,0.0,0.0,9.7,9.7,-0.17,-0.3,-0.3,9.7,9.8,-0.29,-0.3,-0.1,9.7,9.8,0.96,-0.2,0.0,9.8,9.8
03/29/2026 03:50:08 pm,68.280,-0.26,0.0,0.0,9.6,9.6,-0.16,-0.3,-0.3,9.7,9.7,-0.27,-0.3,-0.1,9.7,9.7,0.95,-0.2,0.0,9.7,9.7
03/29/2026 03:50:08 pm,68.290,-0.25,0.0,0.0,9.7,9.7,-0.16,-0.3,-0.3,9.7,9.8,-0.27,-0.3,-0.1,9.8,9.8,0.96,-0.1,0.0,9.8,9.8
03/29/2026 03:50:08 pm,68.300,-0.26,0.0,0.0,9.9,9.9,-0.17,-0.3,-0.3,10.0,10.0,-0.25,-0.2,-0.1,10.0,10.0,0.96,-0.1,0.0,9.9,9.9
03/29/2026 03:50:08 pm,68.310,-0.25,0.0,0.0,10.1,10.1,-0.16,-0.3,-0.3,10.2,10.2,-0.24,-0.2,-0.1,10.1,10.1,0.94,-0.1,0.0,10.1,10.1
03/29/2026 03:50:08 pm,68.320,-0.28,0.0,0.0,10.1,10.1,-0.16,-0.3,-0.3,10.1,10.1,-0.25,-0.2,-0.1,10.0,10.0,0.95,-0.1,0.0,10.0,10.0
03/29/2026 03:50:08 pm,68.330,-0.26,0.0,0.0,9.8,9.8,-0.16,-0.3,-0.3,9.9,9.9,-0.25,-0.2,-0.1,9.8,9.9,0.94,-0.1,0.0,9.8,9.8
03/29/2026 03:50:08 pm,68.340,-0.26,0.0,0.0,9.6,9.6,-0.16,-0.4,-0.3,9.7,9.7,-0.26,-0.3,-0.1,9.8,9.8,0.94,-0.1,0.0,9.7,9.8
03/29/2026 03:50:08 pm,68.350,-0.24,0.0,0.0,9.7,9.7,-0.15,-0.3,-0.3,9.8,9.8,-0.24,-0.3,-0.1,9.8,9.8,0.94,-0.1,0.0,9.8,9.8
03/29/2026 03:50:08 pm,68.360,-0.23,0.0,0.0,9.9,9.9,-0.14,-0.3,-0.3,9.9,9.9,-0.24,-0.2,-0.1,9.9,9.9,0.95,-0.1,0.0,9.9,9.9
03/29/2026 03:50:08 pm,68.370,-0.23,0.0,0.0,9.9,9.9,-0.15,-0.3,-0.3,10.0,10.0,-0.24,-0.3,-0.1,10.0,10.0,0.97,-0.1,0.0,10.0,10.0
03/29/2026 03:50:08 pm,68.380,-0.24,0.0,-0.1,9.9,9.9,-0.15,-0.3,-0.3,10.0,10.0,-0.25,-0.3,-0.1,10.0,10.0,0.95,-0.1,0.0,9.9,9.9
03/29/2026 03:50:08 pm,68.390,-0.24,0.0,-0.1,9.9,9.9,-0.15,-0.3,-0.3,10.0,10.0,-0.26,-0.2,-0.1,9.9,10.0,0.93,-0.1,0.1,10.0,10.0
03/29/2026 03:50:08 pm,68.400,-0.24,0.0,-0.1,9.8,9.8,-0.16,-0.4,-0.3,9.9,9.9,-0.25,-0.2,-0.1,9.9,9.9,0.95,-0.1,0.0,9.9,9.9
03/29/2026 03:50:08 pm,68.410,-0.23,0.0,0.0,9.7,9.7,-0.15,-0.4,-0.2,9.7,9.8,-0.26,-0.2,-0.1,9.8,9.8,0.95,-0.1,0.0,9.8,9.8
03/29/2026 03:50:08 pm,68.420,-0.23,0.0,0.0,9.7,9.7,-0.14,-0.4,-0.2,9.7,9.7,-0.26,-0.2,-0.1,9.8,9.8,0.95,-0.1,0.0,9.8,9.8
03/29/2026 03:50:08 pm,68.430,-0.25,0.0,0.0,9.8,9.8,-0.16,-0.4,-0.3,9.9,9.9,-0.26,-0.2,-0.1,9.9,9.9,0.95,-0.1,0.0,9.9,9.9
03/29/2026 03:50:08 pm,68.440,-0.25,0.0,0.0,10.0,10.0,-0.15,-0.3,-0.3,10.0,10.0,-0.25,-0.2,-0.1,10.0,10.0,0.95,-0.1,0.1,10.0,10.0
03/29/2026 03:50:08 pm,68.450,-0.24,0.0,0.0,10.0,10.0,-0.15,-0.4,-0.3,10.0,10.0,-0.24,-0.2,-0.1,10.0,10.0,0.96,-0.1,0.1,10.0,10.0
03/29/2026 03:50:08 pm,68.460,-0.23,0.0,0.0,9.8,9.8,-0.16,-0.4,-0.3,9.9,9.9,-0.24,-0.2,-0.1,9.9,9.9,0.96,-0.1,0.0,9.8,9.8
03/29/2026 03:50:08 pm,68.470,-0.22,0.0,-0.1,9.7,9.7,-0.17,-0.3,-0.3,9.8,9.8,-0.25,-0.2,-0.1,9.8,9.8,0.96,-0.1,0.0,9.8,9.8
03/29/2026 03:50:08 pm,68.480,-0.24,0.0,-0.1,9.7,9.7,-0.16,-0.3,-0.3,9.8,9.8,-0.25,-0.3,-0.1,9.8,9.8,0.94,-0.2,0.0,9.8,9.8
03/29/2026 03:50:08 pm,68.490,-0.21,0.0,-0.1,9.8,9.8,-0.18,-0.3,-0.3,9.9,9.9,-0.25,-0.3,-0.1,9.9,9.9,0.96,-0.2,0.0,9.9,9.9
03/29/2026 03:50:08 pm,68.500,-0.21,0.0,0.0,9.9,9.9,-0.17,-0.3,-0.3,10.0,10.0,-0.26,-0.2,-0.1,10.0,10.0,0.97,-0.2,0.0,9.9,9.9
03/29/2026 03:50:08 pm,68.510,-0.21,0.0,0.0,10.0,10.0,-0.18,-0.3,-0.3,10.1,10.1,-0.24,-0.2,-0.1,10.0,10.0,0.98,-0.2,0.0,10.0,10.0
03/29/2026 03:50:08 pm,68.520,-0.23,0.0,0.0,10.0,10.0,-0.18,-0.4,-0.3,10.1,10.1,-0.24,-0.2,-0.1,10.0,10.0,0.97,-0.1,0.0,10.0,10.0
03/29/2026 03:50:08 pm,68.530,-0.24,0.0,0.0,9.9,9.9,-0.17,-0.3,-0.2,9.9,9.9,-0.25,-0.3,-0.1,9.9,9.9,0.95,-0.1,0.0,9.9,9.9
03/29/2026 03:50:08 pm,68.540,-0.24,0.0,0.0,9.7,9.7,-0.17,-0.4,-0.2,9.7,9.7,-0.25,-0.3,-0.1,9.8,9.8,0.96,-0.1,0.0,9.8,9.8
03/29/2026 03:50:08 pm,68.550,-0.20,0.0,0.0,9.7,9.7,-0.17,-0.4,-0.2,9.7,9.7,-0.23,-0.2,-0.1,9.9,9.9,0.96,-0.1,0.0,9.8,9.8
03/29/2026 03:50:08 pm,68.560,-0.23,0.0,0.0,9.9,9.9,-0.18,-0.3,-0.3,9.9,9.9,-0.24,-0.2,-0.1,9.9,9.9,0.95,-0.1,0.1,9.9,9.9
03/29/2026 03:50:08 pm,68.570,-0.24,0.0,0.0,10.0,10.0,-0.18,-0.3,-0.3,10.0,10.1,-0.26,-0.2,-0.1,10.0,10.0,0.98,-0.1,0.0,10.0,10.0
03/29/2026 03:50:08 pm,68.580,-0.23,0.0,0.0,9.9,9.9,-0.17,-0.4,-0.3,10.0,10.0,-0.26,-0.2,-0.1,9.9,9.9,0.96,-0.1,0.0,9.9,9.9
03/29/2026 03:50:08 pm,68.590,-0.24,0.0,0.0,9.8,9.8,-0.18,-0.4,-0.3,9.8,9.8,-0.25,-0.3,-0.1,9.9,9.9,0.96,-0.1,0.0,9.8,9.8
03/29/2026 03:50:08 pm,68.600,-0.23,0.0,0.0,9.8,9.8,-0.18,-0.4,-0.3,9.8,9.8,-0.24,-0.3,-0.1,9.8,9.9,0.94,-0.1,0.0,9.8,9.8
03/29/2026 03:50:08 pm,68.610,-0.20,0.0,0.0,9.8,9.8,-0.15,-0.3,-0.3,9.8,9.9,-0.24,-0.3,-0.1,9.8,9.8,0.96,-0.1,0.0,9.9,9.9
03/29/2026 03:50:08 pm,68.620,-0.22,0.0,-0.1,9.8,9.8,-0.16,-0.3,-0.3,9.9,9.9,-0.25,-0.2,-0.1,9.9,9.9,0.96,-0.1,0.0,9.8,9.8
03/29/2026 03:50:08 pm,68.630,-0.21,0.0,-0.1,9.8,9.8,-0.15,-0.3,-0.3,9.9,9.9,-0.25,-0.2,-0.1,9.9,9.9,0.96,-0.1,0.0,9.8,9.8
03/29/2026 03:50:08 pm,68.640,-0.20,0.0,-0.1,9.9,9.9,-0.14,-0.4,-0.3,10.0,10.0,-0.26,-0.2,-0.1,9.9,9.9,0.96,-0.1,0.0,9.9,9.9
03/29/2026 03:50:08 pm,68.650,-0.20,0.0,0.0,10.0,10.0,-0.15,-0.3,-0.3,10.0,10.0,-0.27,-0.2,-0.1,9.9,10.0,0.97,-0.1,0.0,10.0,10.0
03/29/2026 03:50:08 pm,68.660,-0.21,0.0,0.0,9.9,9.9,-0.15,-0.3,-0.3,9.9,10.0,-0.28,-0.3,-0.1,9.9,9.9,0.97,-0.1,0.0,9.9,9.9
03/29/2026 03:50:08 pm,68.670,-0.22,0.0,0.0,9.7,9.7,-0.14,-0.4,-0.3,9.8,9.8,-0.27,-0.3,-0.1,9.8,9.8,0.96,-0.1,0.0,9.8,9.8
